market_id,question,category,tags,event_id,created_at,updated_at,start_date,end_date,resolved_at,state,outcome,outcome_prices,total_volume_usdc,total_liquidity_usdc,volume_24hr,volume_1wk,volume_1mo,volume_1yr,best_bid,best_ask,last_trade_price,spread,uma_dispute,resolution_source,creator_address,is_community_created,fee_tier,neg_risk,active,closed,archived,restricted,slug,condition_id,question_id,description
240397,"Will Donald Trump be President of the USA on May 1, 2022?",US-current-affairs,"[""Trump"", ""presidential election"", ""Politics"", ""us presidency"", ""2024 election"", ""donald trump"", ""future events"", ""presidency"", ""u.s. government"", ""usa"", ""POTUS""]",5821,2022-01-11T12:49:37.831Z,2023-05-08T19:02:27.749Z,2022-01-12T21:00:23.013Z,2022-05-01T00:00:00Z,2023-05-08T19:02:27.749Z,resolved,NO,"[""0.0000002663423679906860200312491979736007"", ""0.999999733657632009313979968750802""]",7614.16,300.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.whitehouse.gov/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-donald-trump-be-president-of-the-usa-on-may-1-2022,0x884b46ddf722e2b670751711c2a9548b7b6c5efd0cba3409857249cdeafe6f80,0x08237545d49e07871b3a3938a382f1dff9cfdf0ce756f046f523ede696c0e872,"This is a market on if Donald Trump will be President of the United States on May 1, 2022, 11:59 PM ET. 

This market will resolve to “Yes“ if, on the resolution date, Donald Trump is the current President of the United States, officially substantiated by official US government sources, like the links provided as the resolution source. 

If, for any reason, Donald Trump is not the sitting President of the United States on that date, this market will resolve to “No"". 

The resolution sources are: 1. https://www.loc.gov/rr/print/list/057_chron.html, 2. https://history.house.gov/Institution/Presidents-Coinciding/Presidents-Coinciding/ and 3. https://www.whitehouse.gov/. If any of these 3 sources list Donald Trump officially as the current sitting president on the resolution date, this market will resolve to ""Yes""."
240398,"Will Donald Trump be President of the USA on July 1, 2022?",US-current-affairs,"[""Trump"", ""presidential election"", ""Politics"", ""us presidency"", ""2024 election"", ""donald trump"", ""future events"", ""presidency"", ""u.s. government"", ""usa"", ""POTUS""]",5821,2022-01-11T12:52:22.111Z,2023-05-08T19:02:27.724Z,2022-01-12T21:54:55.689Z,2022-07-01T00:00:00Z,2023-05-08T19:02:27.724Z,resolved,NO,"[""0.000001565131553242113423664232879254552"", ""0.9999984348684467578865763357671207""]",181227.78,50.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.whitehouse.gov/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-donald-trump-be-president-of-the-usa-on-july-1-2022,0xfde5283ca467ccc28ef5eacd526b4b20a8d90b1a6c4b92104ad6a2286a65e58b,0xa58dfe5b47319facee860f3a8b8354d68f7e98ee1e487730e04321c0bf93e237,"This is a market on if Donald Trump will be President of the United States on July 1, 2022, 11:59 PM ET. 

This market will resolve to “Yes“ if, on the resolution date, Donald Trump is the current President of the United States, officially substantiated by official US government sources, like the links provided as the resolution source. 

If, for any reason, Donald Trump is not the sitting President of the United States on that date, this market will resolve to “No"". 

The resolution sources are: 1. https://www.loc.gov/rr/print/list/057_chron.html, 2. https://history.house.gov/Institution/Presidents-Coinciding/Presidents-Coinciding/ and 3. https://www.whitehouse.gov/. If any of these 3 sources list Donald Trump officially as the current sitting president on the resolution date, this market will resolve to ""Yes""."
240399,"Will Donald Trump be President of the USA on September 1, 2022?",US-current-affairs,"[""Trump"", ""presidential election"", ""Politics"", ""us presidency"", ""2024 election"", ""donald trump"", ""future events"", ""presidency"", ""u.s. government"", ""usa"", ""POTUS""]",5821,2022-01-11T12:53:34.187Z,2023-09-12T08:40:46.592Z,2022-01-12T21:00:29.462Z,2022-09-01T00:00:00Z,2023-09-12T08:40:46.592Z,resolved,NO,"[""0.000002607860943083568782107435386409689"", ""0.9999973921390569164312178925646136""]",358119.52,470.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.whitehouse.gov/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-donald-trump-be-president-of-the-usa-on-september-1-2022,0x796f48a74b6a6c06526219d3f4cc460d006e5f1c63b359608fef31d3f65b951d,0x1b0eb1e76b4baf4e05a3a6083b528497789b19716c4275ae1ac6768d184adcb4,"This is a market on if Donald Trump will be President of the United States on September 1, 2022, 11:59 PM ET. 

This market will resolve to “Yes“ if, on the resolution date, Donald Trump is the current President of the United States, officially substantiated by official US government sources, like the links provided as the resolution source. 

If, for any reason, Donald Trump is not the sitting President of the United States on that date, this market will resolve to “No"". 

The resolution sources are: 1. https://www.loc.gov/rr/print/list/057_chron.html, 2. https://history.house.gov/Institution/Presidents-Coinciding/Presidents-Coinciding/ and 3. https://www.whitehouse.gov/. If any of these 3 sources list Donald Trump officially as the current sitting president on the resolution date, this market will resolve to ""Yes""."
240400,"Will Donald Trump be President of the USA on November 1, 2022?",US-current-affairs,"[""Trump"", ""presidential election"", ""Politics"", ""us presidency"", ""2024 election"", ""donald trump"", ""future events"", ""presidency"", ""u.s. government"", ""usa"", ""POTUS""]",5821,2022-01-11T12:56:10.833Z,2023-09-12T08:40:47.571Z,2022-01-12T21:00:33.806Z,2022-11-01T00:00:00Z,2023-09-12T08:40:47.571Z,resolved,NO,"[""0.000001638165718695637061141824601854956"", ""0.9999983618342813043629388581753981""]",243541.44,299.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.whitehouse.gov/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,will-donald-trump-be-president-of-the-usa-on-november-1-2022,0xa7b4bf1ccf48e085ee4a1384e96c9fe9a78cf79981f9af002951afeae0a291e4,0x02a9d14540241fdeef61b93fffa116d8c9529e47e051c089aad6dda5cfd5301c,"This is a market on if Donald Trump will be President of the United States on November 1, 2022, 11:59 PM ET. 

This market will resolve to “Yes“ if, on the resolution date, Donald Trump is the current President of the United States, officially substantiated by official US government sources, like the links provided as the resolution source. 

If, for any reason, Donald Trump is not the sitting President of the United States on that date, this market will resolve to “No"". 

The resolution sources are: 1. https://www.loc.gov/rr/print/list/057_chron.html, 2. https://history.house.gov/Institution/Presidents-Coinciding/Presidents-Coinciding/ and 3. https://www.whitehouse.gov/. If any of these 3 sources list Donald Trump officially as the current sitting president on the resolution date, this market will resolve to ""Yes""."
240401,"Will Donald Trump be President of the USA on January 6, 2023?",US-current-affairs,"[""Trump"", ""presidential election"", ""Politics"", ""us presidency"", ""2024 election"", ""donald trump"", ""future events"", ""presidency"", ""u.s. government"", ""usa"", ""POTUS""]",5821,2022-01-11T12:58:22.362Z,2024-01-22T19:17:53.189Z,2022-01-12T21:00:38.054Z,2023-01-06T00:00:00Z,2024-01-22T19:17:53.189Z,resolved,NO,"[""0.0000006551233761556782266983872804967096"", ""0.9999993448766238443217733016127195""]",848238.39,338.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.whitehouse.gov/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-donald-trump-be-president-of-the-usa-on-january-6-2023,0x313ab49bd3715247f7141b761999af58e90be3fc7da9f27211dc898b26aa484b,0xf26d92d2375fdcde40b675b26cb5a998e362c61f3db48d341463be515609e644,"This is a market on if Donald Trump will be President of the United States on January 6, 2023, 11:59 PM ET. 

This market will resolve to “Yes“ if, on the resolution date, Donald Trump is the current President of the United States, officially substantiated by official US government sources, like the links provided as the resolution source. 

If, for any reason, Donald Trump is not the sitting President of the United States on that date, this market will resolve to “No"". 

The resolution sources are: 1. https://www.loc.gov/rr/print/list/057_chron.html, 2. https://history.house.gov/Institution/Presidents-Coinciding/Presidents-Coinciding/ and 3. https://www.whitehouse.gov/. If any of these 3 sources list Donald Trump officially as the current sitting president on the resolution date, this market will resolve to ""Yes""."
240402,Will the U-3 unemployment rate in January be above 3.4%?,Business,[],5843,2022-01-11T13:23:39.875Z,2023-01-31T21:24:42.051Z,2022-01-12T20:40:53.304Z,2022-02-04T00:00:00Z,2023-01-31T21:24:42.051Z,resolved,YES,"[""0.9999999793445681650607855597935232"", ""0.00000002065543183493921444020647684340608""]",949.1,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.bls.gov/bls/news-release/empsit.htm,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-u-3-unemployment-rate-in-january-be-above-3pt4,0x7eef78a2f7d10a021e43fe70e32fbba43589c0be947868a73dbe6b88ac8ac260,0x11a1f556990f4ae2f18c3cf340fce2fc659d6c35da322088f7a985a77f650139,"This is a market on the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for January 2022.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

This market will resolve to “Yes”, if the seasonally adjusted U-3 unemployment rate in the United States for the statistical month January 2022 is more than 3.4%, otherwise it will resolve to “No”.

This market will resolve as soon as the relevant data is issued. The first datacheck will be on February 4 2022, 10 AM ET. Please note, any revisions to the data after the resolution time will not be taken into account.

——————————

The Monthly Employment Situation Report is published by the BLS every month. A
schedule of release dates is available on the BLS website
(https://www.bls.gov/schedule/news_release/empsit.htm), and the data is typically released at
8:30am ET. Each month’s report is available at the following URL, which automatically
displays the latest available report: https://www.bls.gov/news.release/pdf/empsit.pdf."
240403,Will the U-3 unemployment rate in January be above 3.6%?,Business,[],5843,2022-01-11T13:25:15.854Z,2023-01-31T19:08:46.103Z,2022-01-12T20:41:00.742Z,2022-02-04T00:00:00Z,2023-01-31T19:08:46.103Z,resolved,YES,"[""0.9999999788181229995859393084896863"", ""0.00000002118187700041406069151031374019604""]",1671.34,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.bls.gov/bls/news-release/empsit.htm,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,will-the-u-3-unemployment-rate-in-january-be-above-3pt6,0xd8819f63ecefc1be3a375328d7c75db1265d766c0fdf31b55c9a3c8390e4b753,0xc41c6b9e9fb1507aaefce14ed78cda16375611a3fa26855506cc2639a4e3fcc5,"This is a market on the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for January 2022.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

This market will resolve to “Yes”, if the seasonally adjusted U-3 unemployment rate in the United States for the statistical month January 2022 is more than 3.6%, otherwise it will resolve to “No”.

This market will resolve as soon as the relevant data is issued. The first datacheck will be on February 4 2022, 10 AM ET. Please note, any revisions to the data after the resolution time will not be taken into account.

——————————

The Monthly Employment Situation Report is published by the BLS every month. A
schedule of release dates is available on the BLS website
(https://www.bls.gov/schedule/news_release/empsit.htm), and the data is typically released at
8:30am ET. Each month’s report is available at the following URL, which automatically
displays the latest available report: https://www.bls.gov/news.release/pdf/empsit.pdf."
240404,Will the U-3 unemployment rate in January be above 3.8%?,Business,[],5843,2022-01-11T13:27:35.989Z,2023-01-31T18:10:51.763Z,2022-01-12T20:41:44.291Z,2022-02-04T00:00:00Z,2023-01-31T18:10:51.763Z,resolved,YES,"[""0.999999979292796724451973486240692"", ""0.00000002070720327554802651375930802448378""]",15021.83,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.bls.gov/bls/news-release/empsit.htm,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-u-3-unemployment-rate-in-january-be-above-3pt8,0x879d2569978ea1f0bd828bdc9ee401a1d8440d33ec9355f301755edaeda918b5,0xd865a02a158303a7760a31fd12bc16cd80c7830ead991cb71489018ee600dd8b,"This is a market on the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for January 2022.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

This market will resolve to “Yes”, if the seasonally adjusted U-3 unemployment rate in the United States for the statistical month January 2022 is more than 3.8%, otherwise it will resolve to “No”.

This market will resolve as soon as the relevant data is issued. The first datacheck will be on February 4 2022, 10 AM ET. Please note, any revisions to the data after the resolution time will not be taken into account.

——————————

The Monthly Employment Situation Report is published by the BLS every month. A
schedule of release dates is available on the BLS website
(https://www.bls.gov/schedule/news_release/empsit.htm), and the data is typically released at
8:30am ET. Each month’s report is available at the following URL, which automatically
displays the latest available report: https://www.bls.gov/news.release/pdf/empsit.pdf."
240405,Will the U-3 unemployment rate in January be above 4.0%?,Business,[],5843,2022-01-11T13:28:52.104Z,2023-01-31T17:27:03.023Z,2022-01-12T20:41:54.073Z,2022-02-04T00:00:00Z,2023-01-31T17:27:03.023Z,resolved,NO,"[""0.000000020707199398456560857676793503318"", ""0.9999999792928006015434391423232065""]",1255.44,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.bls.gov/bls/news-release/empsit.htm,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,will-the-u-3-unemployment-rate-in-january-be-above-4pt0,0x5987f742a1bf199c246a51b7dfb527d77c80d22c38416674e6f62343647d0727,0xb59ebf94312411ab7e561c7190e19e3e1e875aa9cc42c69dbf24f215228a1692,"This is a market on the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for January 2022.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

This market will resolve to “Yes”, if the seasonally adjusted U-3 unemployment rate in the United States for the statistical month January 2022 is more than 4.0%, otherwise it will resolve to “No”.

This market will resolve as soon as the relevant data is issued. The first datacheck will be on February 4 2022, 10 AM ET. Please note, any revisions to the data after the resolution time will not be taken into account.

——————————

The Monthly Employment Situation Report is published by the BLS every month. A
schedule of release dates is available on the BLS website
(https://www.bls.gov/schedule/news_release/empsit.htm), and the data is typically released at
8:30am ET. Each month’s report is available at the following URL, which automatically
displays the latest available report: https://www.bls.gov/news.release/pdf/empsit.pdf."
240406,Will the U-3 unemployment rate in January be above 4.2%?,Business,[],5843,2022-01-11T13:30:28.187Z,2023-01-31T11:51:56.202Z,2022-01-12T20:42:25.185Z,2022-02-04T00:00:00Z,2023-01-31T11:51:56.202Z,resolved,NO,"[""0.00000002128096555169516816930957663891865"", ""0.9999999787190344483048318306904234""]",1143.86,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.bls.gov/bls/news-release/empsit.htm,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-u-3-unemployment-rate-in-january-be-above-4pt2,0xedba704c7c44f34b5fd28b817955a02dcd211ce7e3b16c04762fe651305fffcf,0x5f6670c837350508a76a63c67e33bcabbc49cd86f785d737fc59473144a6d79b,"This is a market on the seasonally adjusted unemployment rate (total unemployed, as percent of the civilian labor force, official unemployment rate denoted as U-3) reported by the Bureau of Labor Statistics in the Employment Situation Report for January 2022.

The resolution source for this market is the Monthly Employment Situation Report, published by the BLS every month at https://www.bls.gov/bls/news-release/empsit.htm, specifically the U-3 measure in the Table A-15 for the month in question.

This market will resolve to “Yes”, if the seasonally adjusted U-3 unemployment rate in the United States for the statistical month January 2022 is more than 4.2%, otherwise it will resolve to “No”.

This market will resolve as soon as the relevant data is issued. The first datacheck will be on February 4 2022, 10 AM ET. Please note, any revisions to the data after the resolution time will not be taken into account.

——————————

The Monthly Employment Situation Report is published by the BLS every month. A
schedule of release dates is available on the BLS website
(https://www.bls.gov/schedule/news_release/empsit.htm), and the data is typically released at
8:30am ET. Each month’s report is available at the following URL, which automatically
displays the latest available report: https://www.bls.gov/news.release/pdf/empsit.pdf."
240407,Will the next recession in the US happen in Q4 2021?,Business,[],5852,2022-01-11T13:33:24.287Z,2024-04-22T23:26:54.577984Z,2022-01-12T20:42:15.809Z,2022-01-27T00:00:00Z,2024-04-22T23:26:54.577984Z,resolved,NO,"[""0.0000002642985862270380628912555598484741"", ""0.9999997357014137729619371087444402""]",1648.4,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.bea.gov/data/gdp/gross-domestic-product,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,False,will-the-next-recession-in-the-us-happen-in-q4-2021,0xc40ddaffa42ef5bbb6e7babe088ec42338055bc33b4475c99152e94355589edf,0x0802044d48bf328a3e5dab3f37dbbb2f53078dcb1defd7947a9ebe002b15f00d,"This market will resolve to “Yes”, if the seasonally adjusted annualized percent change in quarterly U.S. real GDP from the previous quarter is less than 0.0 in Q4 2021, as reported by the Bureau of Economic Analysis (BEA). Otherwise, it will resolve to “No”.

The resolution source for this market is the BEA’s estimate of seasonally adjusted annualized percent change in quarterly US real GDP from previous quarters as released by the Bureau of Economic Analysis (BEA), https://www.bea.gov/data/gdp/gross-domestic-product

This market will resolve as soon as the data for Q4 2021 are released, scheduled for January 27 2022, 8:30 AM ET.
Please note, that the data in the earliest Gross Domestic Produce report is labelled by BEA as “Advance Estimate” and will be considered to resolve this market. The data 
might be revisioned during the following quarter in the next estimates however, any revisions to the data made after the release of the Advance Estimate will not be considered for this market."
240408,Will the next recession in the US happen by Q1 2022?,Business,[],5852,2022-01-11T13:36:44.755Z,2024-04-22T23:39:22.451807Z,2022-01-12T20:42:44.097Z,2022-04-28T00:00:00Z,2024-04-22T23:39:22.451807Z,resolved,YES,"[""0.9999994115359187324567973063058587"", ""0.0000005884640812675432026936941412529005""]",15604.88,300.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.bea.gov/data/gdp/gross-domestic-product,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-next-recession-in-the-us-happen-by-q1-2022,0x57b87a06bd1d0342b5cde12034d72e1605c609d57f0c7b63e11c467a28f9cf3d,0xb80d83896119f398dfbe1f6ea3598333c9273df9043b0a74a3359442704294f9,"This market will resolve to “Yes”, if the seasonally adjusted annualized percent change in quarterly U.S. real GDP from the previous quarter is less than 0.0 in Q4 2021 or Q1 2022, as reported by the Bureau of Economic Analysis (BEA). Otherwise, it will resolve to “No”.

The resolution source for this market is the BEA’s estimate of seasonally adjusted annualized percent change in quarterly US real GDP from previous quarters as released by the Bureau of Economic Analysis (BEA), https://www.bea.gov/data/gdp/gross-domestic-product

This market will resolve as soon as the conditions above are satisfied, or when the data for Q1 2022 is released.
Please note, that the data in the earliest Gross Domestic Produce report is labelled by BEA as “Advance Estimate” and will be considered to resolve this market. The data might be revisioned during the following quarter in next estimates however, any revisions to the data made after the release of the Advance Estimate will not be considered for this market."
240409,Will the next recession in the US happen by Q2 2022?,Business,[],5852,2022-01-11T13:41:12.739Z,2024-04-24T23:39:57.561978Z,2022-01-12T20:43:16.949Z,2022-07-28T00:00:00Z,2024-04-24T23:39:57.561978Z,resolved,YES,"[""0.9999994048442495357633335224965061"", ""0.0000005951557504642366664775034939011704""]",22175.59,300.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.bea.gov/data/gdp/gross-domestic-product,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-next-recession-in-the-us-happen-by-q2-2022,0x4573d7ab77b04f39d36649f00f8849eb3ad25c051fce78c827444897d6e3280e,0x2b5dbb429f2d697c8892806861eb86a7d2e29c792deb7541b6ea1063c56ba308,"This market will resolve to “Yes”, if the seasonally adjusted annualized percent change in quarterly U.S. real GDP from the previous quarter is less than 0.0 in at least one quarter between Q4 2021 and Q2 2022 (inclusive), as reported by the Bureau of Economic Analysis (BEA). Otherwise, it will resolve to “No”.

The resolution source for this market is the BEA’s estimate of seasonally adjusted annualized percent change in quarterly US real GDP from previous quarters as released by the Bureau of Economic Analysis (BEA), https://www.bea.gov/data/gdp/gross-domestic-product
This market will resolve as soon as the conditions above are satisfied for any of the quarters in the range, or when the data for Q2 2022 is released.

Please note, that the data in the earliest Gross Domestic Produce report is labelled by BEA as “Advance Estimate” and will be considered to resolve this market. The data might be revisioned during the following quarter in next estimates however, any revisions to the data made after the release of the Advance Estimate will not be considered for this market."
240410,Will the next recession in the US happen by Q3 2022?,Business,[],5852,2022-01-11T13:43:12.789Z,2024-04-22T23:47:03.820131Z,2022-01-12T20:43:48.124Z,2022-10-27T00:00:00Z,2024-04-22T23:47:03.820131Z,resolved,YES,"[""0.9999996644454362752248566724746785"", ""0.0000003355545637247751433275253215057168""]",40479.51,17.85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.bea.gov/data/gdp/gross-domestic-product,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-next-recession-in-the-us-happen-by-q3-2022,0xade296350b128a1b253f708f8e8b9d1fa816f729fbe80681ac5a0463e0a96e55,0x133fce302258fa2324389dbe15597bf0c6772ce4c402d1930af7cd0ddc0bf56a,"This market will resolve to “Yes”, if the seasonally adjusted annualized percent change in quarterly U.S. real GDP from the previous quarter is less than 0.0 in at least one quarter between Q4 2021 and Q3 2022 (inclusive), as reported by the Bureau of Economic Analysis (BEA). Otherwise, it will resolve to “No”.

The resolution source for this market is the BEA’s estimate of seasonally adjusted annualized percent change in quarterly US real GDP from previous quarters as released by the Bureau of Economic Analysis (BEA), https://www.bea.gov/data/gdp/gross-domestic-product
This market will resolve as soon as the conditions above are satisfied for any of the quarters in the range, or when the data for Q3 2022 is released.

Please note, that the data in the earliest Gross Domestic Produce report is labelled by BEA as “Advance Estimate” and will be considered to resolve this market. The data might be revisioned during the following quarter in next estimates however, any revisions to the data made after the release of the Advance Estimate will not be considered for this market."
240411,Will the next recession in the US happen by Q4 2022?,Business,[],5852,2022-01-11T13:49:57.139Z,2024-04-22T22:59:10.25177Z,2022-01-12T20:44:36.679Z,2023-01-27T00:00:00Z,2024-04-22T22:59:10.25177Z,resolved,YES,"[""0.9999995909264291110029970042753997"", ""0.0000004090735708889970029957246003323663""]",27035.21,323.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.bea.gov/data/gdp/gross-domestic-product,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-next-recession-in-the-us-happen-by-q4-2022,0x6f8871ab38ac7724536b271ba2df72999e712e239673157ae4809dd1c05934dc,0xdb8db89b34c30ba477e888308c4ad517039b6dbf64492fa77648644ae3756381,"This market will resolve to “Yes”, if the seasonally adjusted annualized percent change in quarterly U.S. real GDP from the previous quarter is less than 0.0 in at least one quarter between Q4 2021 and Q4 2022 (inclusive), as reported by the Bureau of Economic Analysis (BEA). Otherwise, it will resolve to “No”.

The resolution source for this market is the BEA’s estimate of seasonally adjusted annualized percent change in quarterly US real GDP from previous quarters as released by the Bureau of Economic Analysis (BEA), https://www.bea.gov/data/gdp/gross-domestic-product
This market will resolve as soon as the conditions above are satisfied for any of the quarters in the range, or when the data for Q4 2022 is released.

Please note, that the data in the earliest Gross Domestic Produce report is labelled by BEA as “Advance Estimate” and will be considered to resolve this market. The data might be revisioned during the following quarter in next estimates however, any revisions to the data made after the release of the Advance Estimate will not be considered for this market."
240413,Will Joe Biden’s approval rating be higher than his disapproval rating on any day in 2022?,US-current-affairs,[],4135,2022-01-11T14:02:41.723Z,2024-04-25T00:02:30.34463Z,2022-01-12T21:40:53.298Z,2022-12-31T00:00:00Z,2024-04-25T00:02:30.34463Z,resolved,NO,"[""0.0000000460633812911402929563066550770209"", ""0.9999999539366187088597070436933449""]",78541.08,8.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://projects.fivethirtyeight.com/biden-approval-rating/,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-joe-bidens-approval-rating-be-higher-than-his-disapproval-rating-on-any-day-in-2022,0xfeecce4f257f80075cd794ee1f39e38addf0082e769475f9f9841a139b3fc6ee,0xa524abdbf0c4f1eb3b2ce859e3ffc2cd383895e1d43ca62447ebeeaf0cdc4172,"This is a market on whether Joe Biden’s approval rating be higher than his disapproval rating, as per FiveThirtyEight, on any day of 2022.

The resolution source will be FiveThirtyEight's approval rating poll aggregator,
(https://projects.fivethirtyeight.com/biden-approval-rating/), specifically, the approval rating indicated by the green trend line and the disapproval rating indicated by the orange line for the resolution date. 

This market will resolve to “Yes”, if for any day on or after January 1, 2022 and before January 1 2023, Joe Biden's approval rating by FiveThirtyEight is higher than the disapproval rating.

Changes in the methodology by which FiveThirtyEight calculates the approval rating will have no bearing on the resolution of this market.

This market will resolve as soon as the outlined event occurs. The last check will be on January 1, 2023, 12:00 PM ET. If for any reason the resolution source is unavailable on the last check, the resolution source will be checked every 24 hours until the rating for the resolution date is available. If the ratings are still not available on the resolution source a week later or Joe Biden is not President on the resolution date, this market will resolve according to the most recent available approval ratings.

If the resolution source link changes, the new link will be used."
240414,Will the highest corporate tax rate be raised above 21% in 2022?,Business,[],3566,2022-01-11T14:09:18.139Z,2024-04-26T02:49:55.773342Z,2022-01-12T21:38:43.003Z,2022-12-31T00:00:00Z,2024-04-26T02:49:55.773342Z,resolved,NO,"[""0.000001393446168226167061164048871919292"", ""0.9999986065538317738329388359511281""]",29788.63,1499.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.congress.gov,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-the-highest-corporate-tax-rate-be-raised-above-21-in-2022,0xae23e70ed544181b25a5d49b2da4ae80e1a0fcef704ba20987289363020df5b2,0x90fe2706240b9571c3fcd42530e5ec3611bfcc5670c216c299d6bb4653648a64,"This market will resolve to “Yes”, if a bill that has the effect of raising the top federal corporate income tax rate above 21.0% becomes law before December 31, 2022, 11:59:59 PM ET. Otherwise, it will resolve to “No”.

Please note, other provisions that may affect the amount of corporate tax paid by a given corporation but are not the corporate income tax rate are not considered in this market. 

Note also, the increases in taxes imposed on specific kinds of corporate income that are not taxable income or (adjusted) gross income are not considered in this market.

The resolution of this market is (https://www.congress.gov) and other official sources."
240415,Will income taxes rise for the highest tax bracket in 2022?,US-current-affairs,[],3765,2022-01-11T14:11:14.22Z,2024-04-23T00:50:58.590707Z,2022-01-12T21:37:10.629Z,2022-12-31T00:00:00Z,2024-04-23T00:50:58.590707Z,resolved,NO,"[""0.000000597731873488181325438504327837615"", ""0.9999994022681265118186745614956722""]",87514.66,14.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,https://www.congress.gov,0x4b24b1b119fd23aD723A2C2286047CC453DF4AA1,False,,,True,True,False,True,will-income-taxes-rise-for-the-highest-tax-bracket-in-2022,0xe0d6495f5a87635e6363d5686b5c4ae8b54ef8c6be8ffbe7c7076a25c27961b6,0xc248ce1e4138230bb681d21530ff4ed21df041910f1bf1d742c455ddd6bf0454,"This market will resolve to “Yes”, if a bill that has the effect of raising the top bracket federal personal income tax rate above 37.0% becomes law before December 31 2022, 11:59:59 PM ET. Otherwise, it will resolve to “No”.

Please note, other provisions that may affect the amount of personal tax paid by a given individual but are not the personal income tax rate are not considered in this market. 

Note also, the increases in taxes imposed on specific kinds of personal income that are not taxable income or (adjusted) gross income are not considered in this market."
